,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,Sample,moisture_content,pH,N_prop,C_prop,NH4N_prop,Si04Si_prop,N02N_prop,PO4P_prop,NO3N_prop
1,12071368.90909091,-3101777.4545454546,-1727703.3636363638,1052690.0,-627548.0909090909,715179.4545454546,-444936.45454545453,-372775.09090909094,761595.0000000001,-407521.36363636365,708965.7272727273,-352836.9090909091,-206368.27272727274,396484.7272727273,-298951.9090909091,-238219.54545454547,903619.8181818182,-479297.09090909094,695104.0909090909,343930.5454545455,257311.7272727273,-313475.09090909094,-569397.9090909091,268472.36363636365,-285152.7272727273,-270741.0,-342639.0,-151158.45454545456,-292359.45454545453,211103.0,580954.7272727273,781891.0909090909,-402649.1818181818,-135293.45454545456,240091.2727272727,-214855.27272727274,-342102.00000000006,-134834.27272727274,-102311.63636363637,-115406.0,-78130.18181818182,-145636.18181818182,-412853.09090909094,-96132.63636363637,-192559.09090909088,-85052.72727272728,-48301.36363636364,-95560.63636363637,756862.6363636364,182849.63636363638,-233067.0,-78595.0,144703.0,196486.9090909091,349724.63636363635,-119807.09090909091,107647.0,-475500.7272727273,1755.4545454545455,35.629974905114516,-234.88090909090934,81.80235811583887,834.3416193905322,-797.7881217630855,-1098.5286276274683,23.492951456310728,-9.945825031712484,-100.83881024915708
2,-3101777.4545454546,4251151.606060607,62828.13636363642,-584052.3484848485,84395.9393939394,-446138.9848484849,94812.59090909091,29386.651515151523,-289007.5151515152,73301.5909090909,-423192.16666666674,127528.5757575758,-94712.31818181822,-251620.31818181815,152314.5,-96773.98484848486,-249686.59090909088,603006.0757575759,-136869.13636363635,-241746.19696969702,-166178.9393939394,-14125.34848484848,418510.3181818182,-178367.54545454547,-94533.19696969698,44212.0,-5422.030303030324,110369.37878787877,-70784.56060606061,-139883.4090909091,-158635.53030303033,-205465.22727272732,149209.25757575757,-47069.7878787879,-72127.74242424243,397316.77272727276,100592.53030303032,15867.303030303032,55800.545454545456,38862.545454545456,119055.36363636366,42480.378787878784,2761.984848484854,5732.954545454546,17391.9393939394,2145.106060606061,-84299.5303030303,11805.348484848484,-235967.43939393936,-110981.60606060606,119752.90909090909,13020.01515151515,-93977.0303030303,-124478.84848484851,-228256.96969696973,11715.454545454548,-74183.65151515152,-146.81818181816823,-1824.0909090909095,15.683292467912615,-220.1986363636364,39.29572063604799,355.1496134429144,818.8217222558926,-878.9779250277994,85.21422300676683,19.06355005637776,197.344682047878
3,-1727703.3636363638,62828.13636363642,730950.75,-318789.7045454546,404400.8181818181,-244793.84090909097,140627.8409090909,138070.93181818182,-157780.81818181823,95765.02272727274,-230847.25000000006,87960.95454545456,146632.06818181818,-136313.3409090909,71906.15909090909,143757.1590909091,-137525.29545454547,-18014.65909090909,-84665.88636363637,-134885.52272727276,-90994.18181818184,152939.43181818182,5004.659090909091,-96329.63636363637,158369.25,99215.54545454546,148017.54545454547,10205.431818181818,161009.56818181818,-77482.93181818182,-85838.52272727275,-110865.06818181819,77296.06818181819,57033.136363636375,-40642.70454545455,-15022.568181818182,84001.93181818184,60962.13636363637,6854.863636363637,37853.181818181816,-13307.863636363636,27178.750000000007,177319.88636363635,33719.795454545456,75527.86363636363,32612.97727272728,43574.250000000015,36770.931818181816,-126767.24999999999,-60192.04545454545,57117.36363636364,11803.56818181818,-49175.77272727273,-67942.68181818182,-123070.2272727273,38066.954545454544,-38285.022727272735,186950.86363636365,-1286.0454545454545,-12.718850390774463,85.86931818181834,-30.941297150406125,-304.59731439206485,87.10274816804447,716.4535167399105,-28.418362753751122,-0.8056342917547591,-40.020086668752654
4,1052690.0,-584052.3484848485,-318789.7045454546,328333.53787878796,-214045.2424242424,247860.1287878788,-79793.70454545454,-68489.82575757575,127750.03030303032,-77630.15909090909,239364.99242424243,-61515.924242424255,-44845.29545454545,141037.56818181818,-52033.02272727273,-47148.234848484855,79460.25000000001,-91144.44696969698,32219.477272727272,153415.68939393942,92142.42424242427,-57583.41666666667,-90736.34090909091,100410.8181818182,-56249.53787878789,-51284.909090909096,-62879.84848484848,-27394.7803030303,-57148.03787878789,78943.06818181819,47524.446969696975,59046.56818181817,-72516.62878787878,-22920.833333333332,22523.507575757576,-42725.022727272735,-64153.58333333334,-25161.560606060604,-17441.136363636364,-21207.363636363636,-14132.59090909091,-24027.371212121212,-73476.99242424243,-17860.840909090908,-36001.19696969697,-16907.962121212124,-6033.325757575759,-17572.492424242428,82278.35606060606,61210.166666666664,-44970.00000000001,-16044.007575757574,43133.10606060606,70850.92424242425,122286.71212121214,-22545.13636363636,38035.55303030304,-87599.04545454547,560.1363636363637,6.08064420652814,12.511136363636252,13.892196485965014,129.34663255140632,-127.52822488368534,-225.03109217980645,14.84276581347456,-1.3121417406624407,41.25352644310773
5,-627548.0909090909,84395.9393939394,404400.8181818181,-214045.2424242424,289768.0606060606,-164407.9696969697,61570.09090909091,77220.8484848485,-82284.39393939395,23538.63636363636,-157198.87878787876,50669.60606060606,61398.72727272727,-92906.00000000001,58484.909090909096,59985.303030303025,-51090.909090909096,-2712.2121212121183,-17953.999999999996,-100888.57575757577,-61634.8787878788,89046.21212121213,-16447.0,-66248.63636363635,82172.51515151517,51795.818181818184,87011.84848484848,2235.939393939392,89855.33333333336,-52940.454545454544,-29787.24242424242,-36175.18181818182,47311.9696969697,32292.333333333336,-15009.484848484848,-3379.363636363635,49282.696969696975,38987.87878787879,5124.545454545455,22139.545454545456,-1650.9090909090903,13799.393939393944,104337.96969696968,16375.727272727274,37602.78787878788,20894.21212121212,15170.48484848485,19358.969696969696,-53296.878787878784,-40382.30303030303,29255.818181818184,4598.484848484849,-31859.15151515152,-46729.242424242424,-82185.12121212122,19120.090909090908,-26460.303030303035,95467.72727272728,-570.6363636363636,-6.889108581095167,28.014545454545544,-14.76595095036152,-140.14047196086963,86.64062441995738,406.15823600007116,-16.957562812591938,0.16918943622269128,-26.335739596747374
6,715179.4545454546,-446138.9848484849,-244793.84090909097,247860.1287878788,-164407.9696969697,200932.26515151514,-61731.295454545456,-52049.41666666667,94884.21212121214,-58279.02272727273,178068.49242424243,-45211.10606060606,-34886.25,111051.79545454544,-36888.70454545455,-37288.280303030304,51100.38636363637,-68851.2196969697,21809.522727272728,114747.73484848485,72039.15151515152,-44520.37121212121,-64747.93181818182,80338.81818181818,-44179.219696969696,-39678.909090909096,-48073.666666666664,-20455.007575757576,-44542.719696969696,63088.295454545456,32422.128787878784,40608.97727272728,-53074.310606060615,-19092.742424242428,17814.2803030303,-33178.159090909096,-50224.26515151516,-19349.106060606064,-12051.772727272728,-16446.272727272728,-9919.409090909092,-16625.507575757576,-56053.76515151515,-13648.886363636364,-27979.287878787876,-12362.916666666668,-3365.9166666666656,-13941.7196969697,56912.219696969696,45801.89393939395,-34137.27272727273,-12025.780303030304,31521.924242424244,54888.83333333335,96695.3484848485,-17076.68181818182,29849.50757575758,-68644.95454545454,489.3181818181818,4.868301869704651,11.798863636363544,10.676164047697162,98.58404645666286,-130.51266125650446,-182.13116108081422,7.111219476316565,-0.8367511698379158,39.781997333171816
7,-444936.45454545453,94812.59090909091,140627.8409090909,-79793.70454545454,61570.09090909091,-61731.295454545456,38853.47727272727,26714.386363636364,-40237.909090909096,32271.386363636364,-58190.704545454544,18548.68181818182,38100.795454545456,-34434.704545454544,3443.7954545454545,37808.61363636364,-34920.02272727273,6802.704545454546,-22476.795454545456,-33361.52272727273,-22854.090909090908,27645.613636363632,16710.295454545456,-24370.454545454548,34771.15909090909,22889.18181818182,25036.727272727272,5842.522727272728,31258.659090909096,-19405.477272727272,-22036.886363636364,-28608.522727272728,16330.704545454546,14102.59090909091,-10696.25,5456.431818181818,25758.47727272728,9292.59090909091,2598.7727272727275,8542.454545454546,-1616.1363636363637,7662.931818181818,29339.886363636364,8946.25,19107.590909090908,5218.159090909091,10638.704545454546,9447.568181818182,-31886.704545454548,-15285.59090909091,15541.454545454546,3771.2045454545455,-12375.5,-17101.68181818182,-31118.59090909091,8758.681818181818,-9412.931818181818,44402.22727272727,-379.5,-1.9675268437933737,14.674772727272781,-6.129031698933724,-61.15874672853424,8.837262327823748,104.42763841090014,-4.921234774933807,-0.0011724947145878271,-10.685450862175005
8,-372775.09090909094,29386.651515151523,138070.93181818182,-68489.82575757575,77220.8484848485,-52049.41666666667,26714.386363636364,28045.7196969697,-33629.878787878784,18396.204545454548,-49289.00757575757,19283.712121212116,23097.15909090909,-28996.97727272728,17168.06818181818,23525.310606060604,-29129.113636363636,3946.7348484848494,-18150.886363636364,-29214.94696969697,-19271.39393939394,29155.037878787876,6037.204545454547,-20476.454545454548,30403.371212121212,19239.818181818184,27761.787878787876,3385.5833333333326,29691.50757575757,-16408.477272727272,-18243.825757575756,-23587.068181818184,17548.916666666664,14139.166666666668,-8426.583333333332,-2307.295454545453,21602.598484848484,11547.439393939394,2148.863636363636,7433.454545454546,-1622.5,6108.628787878789,36447.82575757575,6532.795454545455,13482.257575757574,6778.765151515151,7034.94696969697,7369.598484848485,-26763.553030303035,-12769.742424242426,11654.818181818182,2676.2651515151515,-10125.257575757576,-14481.984848484846,-25824.37878787879,7497.045454545453,-7983.446969696968,35432.227272727265,-275.4090909090909,-2.618831209823782,17.21568181818185,-6.145996407546192,-60.141705947053495,18.185105566268785,136.5764671643637,-5.410625183877616,-0.17579840028188895,-6.092514750300237
9,761595.0000000001,-289007.5151515152,-157780.81818181823,127750.03030303032,-82284.39393939395,94884.21212121214,-40237.909090909096,-33629.878787878784,64563.33333333335,-37077.36363636364,90895.21212121211,-30172.9393939394,-20273.363636363636,53244.818181818184,-25323.818181818184,-22584.333333333332,57629.09090909091,-45592.9393939394,37015.45454545455,53277.24242424243,34817.484848484855,-28994.24242424242,-46977.0,37467.181818181816,-27187.66666666667,-25354.636363636364,-31591.69696969698,-13336.333333333336,-27714.939393939392,29508.454545454548,36374.03030303031,47641.090909090904,-34558.21212121212,-12437.575757575758,16137.242424242426,-21058.545454545456,-31698.75757575758,-12599.575757575762,-8350.727272727272,-10725.272727272728,-6373.454545454546,-12045.87878787879,-36897.30303030303,-8710.363636363638,-17855.757575757576,-7985.60606060606,-3330.8787878787875,-8840.39393939394,52575.30303030302,23431.787878787884,-21848.818181818184,-7136.151515151516,17334.484848484848,26536.39393939394,46787.878787878784,-10855.181818181818,14487.606060606062,-43631.72727272728,254.0909090909091,2.8952464936441347,-6.0581818181818585,6.7356660132132555,66.03989504797974,-72.01886946434041,-101.77832823282334,3.9604142394822035,-0.8013432276250892,5.897652576215782
10,-407521.36363636365,73301.5909090909,95765.02272727274,-77630.15909090909,23538.63636363636,-58279.02272727273,32271.386363636364,18396.204545454548,-37077.36363636364,53089.659090909096,-55757.88636363637,14106.863636363636,30175.704545454548,-32917.704545454544,1524.5227272727273,28766.613636363636,-30597.204545454548,4718.795454545454,-19175.704545454548,-32917.25,-21509.909090909092,10418.25,41151.659090909096,-23227.363636363636,15096.34090909091,14634.818181818182,17052.909090909092,9819.34090909091,14064.931818181818,-18334.659090909092,-19315.522727272728,-25199.25,18623.977272727272,-4290.954545454546,-8884.34090909091,2629.7954545454545,-84.70454545454682,3076.7727272727275,3476.590909090909,3105.909090909091,-1222.9545454545455,6792.568181818182,14248.977272727274,5672.886363636364,11384.136363636364,2675.340909090909,10012.613636363636,2860.204545454546,-28976.886363636364,-14416.954545454546,12956.818181818182,8485.204545454546,-8325.409090909092,-16388.227272727272,-28837.95454545455,8698.045454545454,-8193.295454545454,26448.409090909092,-96.86363636363636,-2.368465197944348,3.6938636363636506,-7.340617412009611,-69.19090868547681,25.26822888429752,101.34039268632753,-7.461054721977063,-0.33612257928118455,-24.36159067668169
