,min,max,range,median,mean,var,sd,se
0,1.0,12.0,1.0,6.5,6.5,13.0,3.605551275463989,1.0408329997330663
1,1.0,12.0,12.0,6.5,6.5,13.0,3.605551275463989,1.0408329997330663
2,0.0784902237063057,0.164456796735056,0.0784902237063057,0.11011620056894,0.11431300466451944,0.0006930268018436093,0.026325402216179135,0.0075994890280180975
3,0.0784902237063057,0.164456796735056,0.164456796735056,0.11011620056894,0.11431300466451944,0.0006930268018436093,0.026325402216179135,0.0075994890280180975
4,7.62,8.22,7.62,7.905,7.9075,0.038765909090909136,0.1968906018349,0.05683742098514347
5,7.62,8.22,8.22,7.905,7.9075,0.038765909090909136,0.1968906018349,0.05683742098514347
6,0.0,0.131504389465284,0.0,0.0,0.04142918711471907,0.002757023958385286,0.05250737051486473,0.015157572250598286
7,0.0,0.131504389465284,0.131504389465284,0.0,0.04142918711471907,0.002757023958385286,0.05250737051486473,0.015157572250598286
8,0.105071477195371,1.52591779728651,0.105071477195371,0.410264012303486,0.6330936915264771,0.2637875193852812,0.5136024916073532,0.14826426839298393
9,0.105071477195371,1.52591779728651,1.52591779728651,0.410264012303486,0.6330936915264771,0.2637875193852812,0.5136024916073532,0.14826426839298393
10,0.504919191919192,4.07619191919192,0.504919191919192,1.332625353535355,1.587647255892256,1.0022803151291684,1.0011395083249728,0.28900408231389635
11,0.504919191919192,4.07619191919192,4.07619191919192,1.332625353535355,1.587647255892256,1.0022803151291684,1.0011395083249728,0.28900408231389635
12,1.43039921568627,4.50271294117647,1.43039921568627,2.68831728984663,2.850278074160356,1.1428878189290057,1.0690593149722825,0.3086108416394621
13,1.43039921568627,4.50271294117647,4.50271294117647,2.68831728984663,2.850278074160356,1.1428878189290057,1.0690593149722825,0.3086108416394621
14,0.0106794174757282,0.225980388349515,0.0106794174757282,0.04160174757281555,0.07295449838187706,0.0062219829018814905,0.07887954679054318,0.022770563786537894
15,0.0106794174757282,0.225980388349515,0.225980388349515,0.04160174757281555,0.07295449838187706,0.0062219829018814905,0.07887954679054318,0.022770563786537894
16,0.0,0.0378776744186047,0.0,0.0,0.006793565891472875,0.0001278326304374194,0.011306309319907155,0.0032638503646947857
17,0.0,0.0378776744186047,0.0378776744186047,0.0,0.006793565891472875,0.0001278326304374194,0.011306309319907155,0.0032638503646947857
18,0.00546058252427185,0.622479283781633,0.00546058252427185,0.20120361929014802,0.253773957902276,0.05708913631639956,0.23893333027520366,0.0689741112763813
19,0.00546058252427185,0.622479283781633,0.622479283781633,0.20120361929014802,0.253773957902276,0.05708913631639956,0.23893333027520366,0.0689741112763813
